,index,Session_Name_,Trial_Index_,expcond,trialn,noisecond,whichfirstopt,noiseinl,noiseinr,freql,freqr,frame,Frame_Name,Slider_X,Choice_SND1_Time,CONF,CONF_RT,Choice_SND1,Choice_SND1_RT,TRIAL_N_LIVE,itm_1,itm,part,logRT,zRT,zLogRT,zConf,zLFreq,zRFreq,Choice,totFreq,dFreq,absDFreq,zTotFreq,zDFreq,zAbsDFreq,choFreq,unchoFreq,zChoFreq,zUnchoFreq,ConfSplit,correct,LEv_bin,REv_bin
3507,4587,Pilot29,109,Experiment,60,1,0,1,1,7,6,1,like2.png,522,2239436.58,51.67,1754,z,1170,89,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R06.wav,25,7.064759027791802,-0.6605549556767002,-0.6372432144325464,-0.3557439356257847,0.5222329678670935,0.17407765595569785,0,13,-1,1,0.5222329678670935,-0.2335496832484569,-1.2060453783110543,7,6,0.5431761750956469,0.1501996621532323,0.0,1,3,2
3508,4588,Pilot29,110,Experiment,16,1,0,1,1,2,8,1,like2.png,552,2251565.4,56.67,1757,m,1933,90,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R08.wav,25,7.566828479208331,0.03499528286227096,0.30906207012396436,0.0521153536267017,-1.2185435916898848,0.8703882797784892,1,10,6,6,-0.26111648393354675,1.4012980994907414,1.0552897060221726,8,2,0.8886592546617826,-1.2542647112276402,0.0,1,0,3
3509,4589,Pilot29,111,Experiment,92,1,0,1,1,1,3,2,aversion2.png,462,2366204.76,41.67,1524,m,1756,91,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R03.wav,25,7.470793774195062,-0.1263577868905441,0.12805494332411638,-1.1714625141307575,-1.5666989036012806,-0.8703882797784892,1,4,2,2,-1.8278153875348273,0.4670993664969138,-0.7537783614444089,3,1,-0.8387561431688966,-1.6053808045728584,0.0,0,0,0
3510,4590,Pilot29,112,Experiment,139,1,0,1,1,6,4,2,aversion2.png,522,2377220.89,51.67,1483,m,1705,92,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R04.wav,25,7.4413203897176174,-0.1728493493616942,0.07250322750854286,-0.3557439356257847,0.17407765595569785,-0.5222329678670935,1,10,-2,2,-0.26111648393354675,-0.4670993664969138,-0.7537783614444089,4,6,-0.49327306360276074,0.1501996621532323,0.0,1,2,1
3511,4591,Pilot29,113,Experiment,109,1,0,1,1,3,1,2,aversion2.png,582,2387212.69,61.67,2116,m,763,93,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R01.wav,25,6.637258031284457,-1.0315758561817607,-1.4430011648648942,0.4599746428791881,-0.8703882797784892,-1.5666989036012806,1,4,-2,2,-1.8278153875348273,-0.4670993664969138,-0.7537783614444089,1,3,-1.5297223023011683,-0.9031486178824221,1.0,1,1,0
3512,4592,Pilot29,114,Experiment,118,1,0,1,1,4,1,2,aversion2.png,642,2398076.71,71.67,939,m,644,94,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R01.wav,25,6.467698726104354,-1.1400561686144444,-1.762588158427154,1.275693221384161,-0.5222329678670935,-1.5666989036012806,1,5,-3,3,-1.5666989036012806,-0.7006490497453707,-0.3015113445777635,1,4,-1.5297223023011683,-0.552032524537204,1.0,1,1,0
3513,4593,Pilot29,115,Experiment,136,1,0,1,1,6,1,2,aversion2.png,552,2407501.86,56.67,1809,m,586,95,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R01.wav,25,6.373319789577012,-1.192928925934576,-1.940474477012493,0.0521153536267017,0.17407765595569785,-1.5666989036012806,1,7,-5,5,-1.044465935734187,-1.1677484162422844,0.6030226891555273,1,6,-1.5297223023011683,0.1501996621532323,1.0,1,2,0
3514,4594,Pilot29,116,Experiment,131,1,0,1,1,5,6,2,aversion2.png,342,2418117.59,21.67,1736,z,852,96,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R06.wav,25,6.747586526829315,-0.9504435216732832,-1.2350529655137796,-2.802899671140703,-0.17407765595569785,0.17407765595569785,0,11,1,1,0.0,0.2335496832484569,-1.2060453783110543,5,6,-0.14778998403662486,0.1501996621532323,0.0,1,2,2
3515,4595,Pilot29,117,Experiment,172,1,0,1,1,10,1,2,aversion2.png,612,2428876.97,66.67,1433,m,1011,97,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R01.wav,25,6.918695219020472,-0.8054992386749916,-0.9125456725542026,0.8678339321316745,1.5666989036012806,-1.5666989036012806,1,11,-9,9,0.0,-2.101947149236112,2.412090756622109,1,10,-1.5297223023011683,1.5546640355341048,1.0,1,4,0
3516,4596,Pilot29,118,Experiment,173,1,0,1,1,10,2,2,aversion2.png,612,2438797.93,66.67,1380,m,849,98,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R02.wav,25,6.744059186311348,-0.9531783194657037,-1.2417013305221773,0.8678339321316745,1.5666989036012806,-1.2185435916898848,1,12,-8,8,0.26111648393354675,-1.8683974659876552,1.9598237397554636,2,10,-1.1842392227350325,1.5546640355341048,1.0,1,4,0
3517,4597,Pilot29,119,Experiment,132,1,0,1,1,5,7,2,aversion2.png,522,2448692.68,51.67,2298,z,677,99,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R07.wav,25,6.517671272912275,-1.1099733928978177,-1.668399426183712,-0.3557439356257847,-0.17407765595569785,0.5222329678670935,0,12,2,2,0.26111648393354675,0.4670993664969138,-0.7537783614444089,5,7,-0.14778998403662486,0.5013157554984504,0.0,1,2,2
3518,4598,Pilot29,120,Experiment,134,1,0,1,1,5,9,2,aversion2.png,612,2461701.23,66.67,1105,z,2619,100,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R09.wav,25,7.870547844507712,0.6603523780624468,0.8815152229578149,0.8678339321316745,-0.17407765595569785,1.2185435916898848,0,14,4,4,0.7833494518006403,0.9341987329938276,0.15075567228888187,5,9,-0.14778998403662486,1.2035479421888866,1.0,1,2,4
3519,4599,Pilot29,121,Experiment,159,1,0,1,1,8,6,2,aversion2.png,462,2473189.67,41.67,1557,m,2507,101,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R06.wav,25,7.826842098158293,0.5582532604787447,0.7991382159137654,-1.1714625141307575,0.8703882797784892,0.17407765595569785,1,14,-2,2,0.7833494518006403,-0.4670993664969138,-0.7537783614444089,6,8,0.19769309552951098,0.8524318488436685,0.0,1,3,2
3520,4600,Pilot29,122,Experiment,144,1,0,1,1,6,10,2,aversion2.png,552,2483988.23,56.67,1372,m,1256,102,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R10.wav,25,7.135687347028144,-0.5821574189606431,-0.5035568426991324,0.0521153536267017,0.17407765595569785,1.5666989036012806,1,16,4,4,1.3055824196677337,0.9341987329938276,0.15075567228888187,10,6,1.5796254137940544,0.1501996621532323,1.0,0,2,4
3521,4601,Pilot29,123,Experiment,103,1,0,1,1,2,5,2,aversion2.png,612,2494101.02,66.67,1608,z,935,103,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R05.wav,25,6.840546529288687,-0.8747807827496468,-1.0598410673759875,0.8678339321316745,-1.2185435916898848,-0.17407765595569785,0,7,3,3,-1.044465935734187,0.7006490497453707,-0.3015113445777635,2,5,-1.1842392227350325,-0.20091643119198585,1.0,1,0,1
3522,4602,Pilot29,124,Experiment,128,1,0,1,1,5,2,2,aversion2.png,582,2506517.62,61.67,1137,m,2418,104,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R02.wav,25,7.790696031174738,0.477120925970267,0.7310097645491864,0.4599746428791881,-0.17407765595569785,-1.2185435916898848,1,7,-3,3,-1.044465935734187,-0.7006490497453707,-0.3015113445777635,2,5,-1.1842392227350325,-0.20091643119198585,1.0,1,2,0
3523,4603,Pilot29,125,Experiment,166,1,0,1,1,9,4,2,aversion2.png,492,2516700.16,46.67,2064,m,1201,105,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R04.wav,25,7.0909098220799835,-0.632295378488354,-0.5879539482554537,-0.7636032248782711,1.2185435916898848,-0.5222329678670935,1,13,-5,5,0.5222329678670935,-1.1677484162422844,0.6030226891555273,4,9,-0.49327306360276074,1.2035479421888866,0.0,1,4,1
3524,4604,Pilot29,126,Experiment,101,1,0,1,1,2,3,2,aversion2.png,552,2526996.54,56.67,2717,m,581,106,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R03.wav,25,6.364750756851911,-1.1974869222552769,-1.956625471518179,0.0521153536267017,-1.2185435916898848,-0.8703882797784892,1,5,1,1,-1.5666989036012806,0.2335496832484569,-1.2060453783110543,3,2,-0.8387561431688966,-1.2542647112276402,1.0,0,0,0
3525,4605,Pilot29,127,Experiment,155,1,0,1,1,8,2,2,aversion2.png,672,2539332.85,76.67,1040,m,1300,107,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R02.wav,25,7.170119543449628,-0.5420470513384744,-0.43865871089563735,1.6835525106366473,0.8703882797784892,-1.2185435916898848,1,10,-6,6,-0.26111648393354675,-1.4012980994907414,1.0552897060221726,2,8,-1.1842392227350325,0.8524318488436685,1.0,1,3,0
3526,4606,Pilot29,128,Experiment,140,1,0,1,1,6,5,2,aversion2.png,282,2553372.8,11.67,2565,z,4890,108,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R05.wav,25,8.494947582468917,2.7305943069248366,2.0583897968664897,-3.618618249645676,0.17407765595569785,-0.17407765595569785,0,11,-1,1,0.0,-0.2335496832484569,-1.2060453783110543,6,5,0.19769309552951098,-0.20091643119198585,0.0,0,2,1
3527,4607,Pilot29,129,Experiment,113,1,0,1,1,3,6,2,aversion2.png,402,2565781.44,31.67,1294,z,2149,109,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R06.wav,25,7.67275789664251,0.23190072391655375,0.508718845148091,-1.9871810926357303,-0.8703882797784892,0.17407765595569785,0,9,3,3,-0.5222329678670935,0.7006490497453707,-0.3015113445777635,3,6,-0.8387561431688966,0.1501996621532323,0.0,1,1,2
3528,4608,Pilot29,130,Experiment,168,1,0,1,1,9,6,2,aversion2.png,612,2578252.83,66.67,1899,m,2704,110,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R06.wav,25,7.902487437162855,0.7378383155143636,0.9417152714388949,0.8678339321316745,1.2185435916898848,0.17407765595569785,1,15,-3,3,1.044465935734187,-0.7006490497453707,-0.3015113445777635,6,9,0.19769309552951098,1.2035479421888866,1.0,1,4,2
3529,4609,Pilot29,131,Experiment,145,1,0,1,1,7,1,2,aversion2.png,642,2588700.79,71.67,1289,m,885,111,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R01.wav,25,6.785587645007929,-0.9203607459566566,-1.1634280959862269,1.275693221384161,0.5222329678670935,-1.5666989036012806,1,8,-6,6,-0.7833494518006403,-1.4012980994907414,1.0552897060221726,1,7,-1.5297223023011683,0.5013157554984504,1.0,1,3,0
3530,4610,Pilot29,132,Experiment,157,1,0,1,1,8,4,2,aversion2.png,612,2600356.69,66.67,2015,m,2691,112,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R04.wav,25,7.897668150726906,0.7259875250805411,0.93263183445769,0.8678339321316745,0.8703882797784892,-0.5222329678670935,1,12,-4,4,0.26111648393354675,-0.9341987329938276,0.15075567228888187,4,8,-0.49327306360276074,0.8524318488436685,1.0,1,3,1
3531,4611,Pilot29,133,Experiment,125,1,0,1,1,4,9,2,aversion2.png,522,2611461.08,51.67,1137,z,929,113,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R09.wav,25,6.834108738813838,-0.8802503783344879,-1.0719750761869782,-0.3557439356257847,-0.5222329678670935,1.2185435916898848,0,13,5,5,0.5222329678670935,1.1677484162422844,0.6030226891555273,4,9,-0.49327306360276074,1.2035479421888866,0.0,1,1,4
3532,4612,Pilot29,134,Experiment,91,1,0,1,1,1,2,2,aversion2.png,582,2623837.07,61.67,1900,z,3838,114,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R02.wav,25,8.252706676567644,1.7715918810493483,1.6018118299271047,0.4599746428791881,-1.5666989036012806,-1.2185435916898848,0,3,1,1,-2.088931871468374,0.2335496832484569,-1.2060453783110543,1,2,-1.5297223023011683,-1.2542647112276402,1.0,1,0,0
3533,4613,Pilot29,135,Experiment,147,1,0,1,1,7,3,2,aversion2.png,582,2643989.6,61.67,2260,m,1274,115,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R03.wav,25,7.149916836132109,-0.5657486322061196,-0.4767369660911651,0.4599746428791881,0.5222329678670935,-0.8703882797784892,1,10,-4,4,-0.26111648393354675,-0.9341987329938276,0.15075567228888187,3,7,-0.8387561431688966,0.5013157554984504,1.0,1,3,0
3534,4614,Pilot29,136,Experiment,142,1,0,1,1,6,8,2,aversion2.png,402,2656852.66,31.67,1179,z,2837,116,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R08.wav,25,7.950502434808851,0.85908101764501,1.0322143963750567,-1.9871810926357303,0.17407765595569785,0.8703882797784892,0,14,2,2,0.7833494518006403,0.4670993664969138,-0.7537783614444089,6,8,0.19769309552951098,0.8524318488436685,0.0,1,2,3
3535,4615,Pilot29,137,Experiment,148,1,0,1,1,7,4,2,aversion2.png,492,2666988.7,46.67,1508,m,1090,117,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R04.wav,25,6.993932975223189,-0.733482896807916,-0.7707368329764711,-0.7636032248782711,0.5222329678670935,-0.5222329678670935,1,11,-3,3,0.0,-0.7006490497453707,-0.3015113445777635,4,7,-0.49327306360276074,0.5013157554984504,0.0,1,3,1
3536,4616,Pilot29,138,Experiment,95,1,0,1,1,1,6,2,aversion2.png,612,2677245.3,66.67,2490,z,780,118,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R06.wav,25,6.659293919683638,-1.0160786686913774,-1.401467712504451,0.8678339321316745,-1.5666989036012806,0.17407765595569785,0,7,5,5,-1.044465935734187,1.1677484162422844,0.6030226891555273,1,6,-1.5297223023011683,0.1501996621532323,1.0,1,0,2
3537,4617,Pilot29,139,Experiment,149,1,0,1,1,7,5,2,aversion2.png,582,2710732.39,61.67,1312,m,1050,119,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R05.wav,25,6.956545443151569,-0.7699468673735239,-0.8412052095647696,0.4599746428791881,0.5222329678670935,-0.17407765595569785,1,12,-2,2,0.26111648393354675,-0.4670993664969138,-0.7537783614444089,5,7,-0.14778998403662486,0.5013157554984504,1.0,1,3,1
3538,4618,Pilot29,140,Experiment,130,1,0,1,1,5,4,2,aversion2.png,342,2722692.22,21.67,1618,z,2927,120,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R04.wav,25,7.9817332866918855,0.9411249514176279,1.0910786034976652,-2.802899671140703,-0.17407765595569785,-0.5222329678670935,0,9,-1,1,-0.5222329678670935,-0.2335496832484569,-1.2060453783110543,5,4,-0.14778998403662486,-0.552032524537204,0.0,0,2,1
3539,4619,Pilot29,141,Experiment,138,1,0,1,1,6,3,2,aversion2.png,522,2733068.89,51.67,1114,m,953,121,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R03.wav,25,6.859614903654202,-0.8583719959951231,-1.0239008137336323,-0.3557439356257847,0.17407765595569785,-0.8703882797784892,1,9,-3,3,-0.5222329678670935,-0.7006490497453707,-0.3015113445777635,3,6,-0.8387561431688966,0.1501996621532323,0.0,1,2,0
3540,4620,Pilot29,142,Experiment,115,1,0,1,1,3,8,2,aversion2.png,552,2745596.34,56.67,2236,z,3414,122,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R08.wav,25,8.135639903354386,1.3850737930539043,1.3811632606402664,0.0521153536267017,-0.8703882797784892,0.8703882797784892,0,11,5,5,0.0,1.1677484162422844,0.6030226891555273,3,8,-0.8387561431688966,0.8524318488436685,1.0,1,1,3
3541,4621,Pilot29,143,Experiment,167,1,0,1,1,9,5,2,aversion2.png,582,2757109.53,61.67,752,m,1377,123,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R05.wav,25,7.227662498728654,-0.4718539079996792,-0.330201200652964,0.4599746428791881,1.2185435916898848,-0.17407765595569785,1,14,-4,4,0.7833494518006403,-0.9341987329938276,0.15075567228888187,5,9,-0.14778998403662486,1.2035479421888866,1.0,1,4,1
3542,4622,Pilot29,144,Experiment,107,1,0,1,1,2,9,2,aversion2.png,402,2769597.02,31.67,981,m,4315,124,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R09.wav,25,8.36985260351753,2.2064247300442226,1.8226095889307254,-1.9871810926357303,-1.2185435916898848,1.2185435916898848,1,11,7,7,0.0,1.6348477827391983,1.507556722888818,9,2,1.2341423342279185,-1.2542647112276402,0.0,0,0,4
3543,4623,Pilot29,145,Experiment,129,1,0,1,1,5,3,2,aversion2.png,582,2779901.67,61.67,1481,m,1120,125,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R03.wav,25,7.02108396428914,-0.70613491888371,-0.7195623901547556,0.4599746428791881,-0.17407765595569785,-0.8703882797784892,1,8,-2,2,-0.7833494518006403,-0.4670993664969138,-0.7537783614444089,3,5,-0.8387561431688966,-0.20091643119198585,1.0,1,2,0
3544,4624,Pilot29,146,Experiment,102,1,0,1,1,2,4,2,aversion2.png,522,2791357.69,51.67,1414,m,1759,126,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L02_R04.wav,25,7.472500744737558,-0.1236229890981235,0.13127225766257802,-0.3557439356257847,-1.2185435916898848,-0.5222329678670935,1,6,2,2,-1.3055824196677337,0.4670993664969138,-0.7537783614444089,4,2,-0.49327306360276074,-1.2542647112276402,0.0,0,0,1
3545,4625,Pilot29,147,Experiment,121,1,0,1,1,4,5,2,aversion2.png,552,2803004.32,56.67,2789,m,1105,127,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L04_R05.wav,25,7.007600613951853,-0.7198089078458131,-0.7449759373078488,0.0521153536267017,-0.5222329678670935,-0.17407765595569785,1,9,1,1,-0.5222329678670935,0.2335496832484569,-1.2060453783110543,5,4,-0.14778998403662486,-0.552032524537204,1.0,0,1,1
3546,4626,Pilot29,148,Experiment,141,1,0,1,1,6,7,2,aversion2.png,552,2815835.94,56.67,1435,m,2137,128,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R07.wav,25,7.667158255319148,0.22096153274687136,0.49816458784171913,0.0521153536267017,0.17407765595569785,0.5222329678670935,1,13,1,1,0.5222329678670935,0.2335496832484569,-1.2060453783110543,7,6,0.5431761750956469,0.1501996621532323,1.0,0,2,2
3547,4627,Pilot29,149,Experiment,164,1,0,1,1,9,2,2,aversion2.png,612,2826412.77,66.67,1613,m,681,129,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L09_R02.wav,25,6.523562306149512,-1.106326995841257,-1.6572959506223788,0.8678339321316745,1.2185435916898848,-1.2185435916898848,1,11,-7,7,0.0,-1.6348477827391983,1.507556722888818,2,9,-1.1842392227350325,1.2035479421888866,1.0,1,4,0
3548,4628,Pilot29,150,Experiment,97,1,0,1,1,1,8,2,aversion2.png,552,2840076.42,56.67,2297,z,1511,130,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R08.wav,25,7.32052696227274,-0.34969960660489263,-0.15516937517277224,0.0521153536267017,-1.5666989036012806,0.8703882797784892,0,9,7,7,-0.5222329678670935,1.6348477827391983,1.507556722888818,1,8,-1.5297223023011683,0.8524318488436685,1.0,1,0,3
3549,4629,Pilot29,151,Experiment,178,1,0,1,1,10,7,2,aversion2.png,612,2850981.17,66.67,1020,m,649,131,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R07.wav,25,6.47543271670409,-1.1354981722937434,-1.7480110592736564,0.8678339321316745,1.5666989036012806,0.5222329678670935,1,17,-3,3,1.5666989036012806,-0.7006490497453707,-0.3015113445777635,7,10,0.5431761750956469,1.5546640355341048,1.0,1,4,2
3550,4630,Pilot29,152,Experiment,153,1,0,1,1,7,10,2,aversion2.png,462,2862980.88,41.67,1942,z,3765,132,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R10.wav,25,8.233503140233994,1.7050451347671138,1.565616821719704,-1.1714625141307575,0.5222329678670935,1.5666989036012806,0,17,3,3,1.5666989036012806,0.7006490497453707,-0.3015113445777635,7,10,0.5431761750956469,1.5546640355341048,0.0,1,3,4
3551,4631,Pilot29,153,Experiment,156,1,0,1,1,8,3,2,aversion2.png,432,2877085.24,36.67,2112,z,4820,133,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L08_R03.wav,25,8.480529207044645,2.6667823584350225,2.0312139055227463,-1.579321803383244,0.8703882797784892,-0.8703882797784892,0,11,-5,5,0.0,-1.1677484162422844,0.6030226891555273,8,3,0.8886592546617826,-0.9031486178824221,0.0,0,3,0
3552,4632,Pilot29,154,Experiment,146,1,0,1,1,7,2,2,aversion2.png,612,2887924.96,66.67,1001,m,1310,134,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R02.wav,25,7.177782416195197,-0.5329310586970725,-0.4242156553511166,0.8678339321316745,0.5222329678670935,-1.2185435916898848,1,9,-5,5,-0.5222329678670935,-1.1677484162422844,0.6030226891555273,2,7,-1.1842392227350325,0.5013157554984504,1.0,1,3,0
3553,4633,Pilot29,155,Experiment,133,1,0,1,1,5,8,2,aversion2.png,462,2899493.37,41.67,1882,z,3111,135,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L05_R08.wav,25,8.042699496897637,1.1088592160194244,1.2059882972348812,-1.1714625141307575,-0.17407765595569785,0.8703882797784892,0,13,3,3,0.5222329678670935,0.7006490497453707,-0.3015113445777635,5,8,-0.14778998403662486,0.8524318488436685,0.0,1,2,3
3554,4634,Pilot29,156,Experiment,117,1,0,1,1,3,10,2,aversion2.png,522,2973021.28,51.67,2004,m,1756,136,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R10.wav,25,7.470793774195062,-0.1263577868905441,0.12805494332411638,-0.3557439356257847,-0.8703882797784892,1.5666989036012806,1,13,7,7,0.5222329678670935,1.6348477827391983,1.507556722888818,10,3,1.5796254137940544,-0.9031486178824221,0.0,0,1,4
3555,4635,Pilot29,157,Experiment,94,1,0,1,1,1,5,2,aversion2.png,522,2985036.07,51.67,2188,m,2421,137,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L01_R05.wav,25,7.791935956938058,0.4798557237626876,0.7333467884389634,-0.3557439356257847,-1.5666989036012806,-0.17407765595569785,1,6,4,4,-1.3055824196677337,0.9341987329938276,0.15075567228888187,5,1,-0.14778998403662486,-1.6053808045728584,0.0,0,0,1
3556,4636,Pilot29,158,Experiment,175,1,0,1,1,10,4,2,aversion2.png,612,3000156.74,66.67,1023,m,1308,138,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R04.wav,25,7.176254532017144,-0.5347542572253529,-0.4270954260039663,0.8678339321316745,1.5666989036012806,-0.5222329678670935,1,14,-6,6,0.7833494518006403,-1.4012980994907414,1.0552897060221726,4,10,-0.49327306360276074,1.5546640355341048,1.0,1,4,1
3557,4637,Pilot29,159,Experiment,137,1,0,1,1,6,2,2,aversion2.png,552,3011045.23,56.67,1554,m,1947,139,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L06_R02.wav,25,7.5740450053721995,0.047757672560233735,0.3226638473795649,0.0521153536267017,0.17407765595569785,-1.2185435916898848,1,8,-4,4,-0.7833494518006403,-0.9341987329938276,0.15075567228888187,2,6,-1.1842392227350325,0.1501996621532323,1.0,1,2,0
3558,4638,Pilot29,160,Experiment,152,1,0,1,1,7,9,2,aversion2.png,522,3025108.38,51.67,1824,z,4743,140,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L07_R09.wav,25,8.464425125877582,2.5965892150962273,2.000860779937586,-0.3557439356257847,0.5222329678670935,1.2185435916898848,0,16,2,2,1.3055824196677337,0.4670993664969138,-0.7537783614444089,7,9,0.5431761750956469,1.2035479421888866,0.0,1,3,4
3559,4639,Pilot29,161,Experiment,112,1,0,1,1,3,5,2,aversion2.png,522,3036581.16,51.67,1822,z,1933,141,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R05.wav,25,7.566828479208331,0.03499528286227096,0.30906207012396436,-0.3557439356257847,-0.8703882797784892,-0.17407765595569785,0,8,2,2,-0.7833494518006403,0.4670993664969138,-0.7537783614444089,3,5,-0.8387561431688966,-0.20091643119198585,0.0,1,1,1
3560,4640,Pilot29,162,Experiment,110,1,0,1,1,3,2,2,aversion2.png,492,3050533.14,46.67,1367,m,4285,142,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L03_R02.wav,25,8.36287583103188,2.1790767521200167,1.8094597016916383,-0.7636032248782711,-0.8703882797784892,-1.2185435916898848,1,5,-1,1,-1.5666989036012806,-0.2335496832484569,-1.2060453783110543,2,3,-1.1842392227350325,-0.9031486178824221,0.0,1,1,0
3561,4641,Pilot29,163,Experiment,177,1,0,1,1,10,6,2,aversion2.png,582,3061949.18,61.67,1006,m,1167,143,SimClick_Noise_1_L07_R04.wav,SimClick_Noise_1_L10_R06.wav,25,7.062191632286556,-0.6632897534691208,-0.6420822659368882,0.4599746428791881,1.5666989036012806,0.17407765595569785,1,16,-4,4,1.3055824196677337,-0.9341987329938276,0.15075567228888187,6,10,0.19769309552951098,1.5546640355341048,1.0,1,4,2
